Time (s),Temp (C),Degree of Cure,Cure Rate
1798.02,90.0983,0.958925708,1.12169E-05
1799.022,90.0985,0.958936744,1.1125E-05
1800.018,90.0982,0.958947694,1.1105E-05
1801.02,90.0982,0.958958637,1.10316E-05
1802.022,90.0983,0.958969556,1.10071E-05
1803.018,90.0983,0.958980318,1.09139E-05
1804.02,90.0984,0.958991088,1.08573E-05
1805.022,90.0981,0.959001836,1.08353E-05
1806.018,90.0981,0.959012478,1.07926E-05
1807.02,90.098,0.959023137,1.07448E-05
1808.022,90.0982,0.959033776,1.07254E-05
1809.018,90.0982,0.959044253,1.06254E-05
1810.02,90.098,0.959054806,1.06384E-05
1811.022,90.0983,0.95906532,1.05991E-05
1812.018,90.0982,0.959075691,1.05173E-05
1813.02,90.0983,0.959086098,1.04915E-05
1814.022,90.0979,0.959096414,1.0399E-05
1815.018,90.0978,0.959106696,1.04275E-05
1816.02,90.0984,0.959116992,1.03792E-05
1817.022,90.0984,0.95912717,1.02604E-05
1818.018,90.0982,0.959137256,1.02292E-05
1819.02,90.0982,0.959147367,1.01929E-05
1820.022,90.0979,0.959157495,1.02089E-05
1821.018,90.098,0.959167479,1.01255E-05
1822.02,90.0982,0.959177566,1.01693E-05
1823.022,90.0981,0.959187647,1.01618E-05
1824.018,90.0979,0.95919757,1.00634E-05
1825.02,90.0976,0.95920755,1.00609E-05
1826.022,90.098,0.959217484,1.00146E-05
1827.018,90.098,0.959227323,9.97811E-06
1828.02,90.098,0.959237196,9.95287E-06
1829.022,90.098,0.959247031,9.91453E-06
1830.018,90.0977,0.959256776,9.88263E-06
1831.02,90.0977,0.95926655,9.85289E-06
1832.022,90.0979,0.959276276,9.80542E-06
1833.018,90.0977,0.95928593,9.78996E-06
1834.02,90.0977,0.959295609,9.758E-06
1835.022,90.0981,0.959305233,9.70139E-06
1836.018,90.0977,0.959314803,9.70596E-06
1837.02,90.0978,0.959324411,9.68509E-06
1838.022,90.0973,0.959334038,9.70504E-06
1839.018,90.0979,0.959343603,9.70022E-06
1840.02,90.098,0.959353194,9.66898E-06
1841.022,90.0975,0.959362748,9.63148E-06
1842.018,90.0975,0.959372307,9.69409E-06
1843.02,90.0975,0.959381857,9.62743E-06
1844.022,90.0978,0.959391374,9.59313E-06
1845.018,90.0976,0.959400806,9.56593E-06
1846.02,90.0974,0.959410271,9.54154E-06
1847.022,90.0977,0.959419716,9.521E-06
1848.018,90.0977,0.959429076,9.49328E-06
1849.02,90.098,0.959438493,9.49263E-06
1850.022,90.098,0.959447903,9.48643E-06
1851.018,90.0976,0.959457167,9.39461E-06
1852.02,90.098,0.959466479,9.38776E-06
1853.022,90.0976,0.959475683,9.27819E-06
1854.018,90.0977,0.959484767,9.21278E-06
1855.02,90.098,0.959493932,9.23847E-06
1856.022,90.0979,0.959502992,9.13354E-06
1857.018,90.0981,0.959511981,9.11671E-06
1858.02,90.0981,0.959520998,9.08925E-06
1859.022,90.0979,0.959530039,9.11436E-06
1860.018,90.0977,0.959539004,9.09199E-06
1861.02,90.0982,0.959547991,9.05945E-06
1862.022,90.0981,0.959556884,8.96495E-06
1863.018,90.0982,0.95956571,8.95099E-06
1864.02,90.0978,0.959574507,8.86804E-06
1865.022,90.098,0.959583283,8.84677E-06
1866.018,90.0983,0.959591949,8.78886E-06
1867.02,90.0983,0.959600654,8.77595E-06
1868.022,90.0985,0.959609362,8.77843E-06
1869.018,90.0984,0.959617931,8.68973E-06
1870.02,90.0986,0.959626542,8.68066E-06
1871.022,90.0983,0.959635053,8.57997E-06
1872.018,90.0982,0.959643481,8.54755E-06
1873.02,90.098,0.959651944,8.53105E-06
1874.022,90.0982,0.959660397,8.52127E-06
1875.018,90.0982,0.959668761,8.48234E-06
1876.02,90.0981,0.959677173,8.48044E-06
1877.022,90.0981,0.959685597,8.49192E-06
1878.018,90.0981,0.959693958,8.47894E-06
1879.02,90.0985,0.959702293,8.40244E-06
1880.022,90.0985,0.959710641,8.41633E-06
1881.018,90.0982,0.959718918,8.39338E-06
1882.02,90.0984,0.959727213,8.36214E-06
1883.022,90.0988,0.959735458,8.31159E-06
1884.018,90.0985,0.959743637,8.29549E-06
1885.02,90.0987,0.959751919,8.34896E-06
1886.022,90.0987,0.959760142,8.2889E-06
1887.018,90.0984,0.959768317,8.29085E-06
1888.02,90.0984,0.959776541,8.29112E-06
1889.022,90.0986,0.959784789,8.31466E-06
1890.018,90.0982,0.959792927,8.25238E-06
1891.02,90.0982,0.959801116,8.25525E-06
1892.022,90.0984,0.959809266,8.21618E-06
1893.018,90.098,0.959817305,8.15292E-06
1894.02,90.0977,0.959825444,8.20464E-06
1895.022,90.0981,0.959833593,8.21546E-06
1896.018,90.0984,0.959841618,8.13857E-06
1897.02,90.0984,0.959849669,8.11568E-06
1898.022,90.0984,0.959857651,8.04694E-06
1899.018,90.0985,0.95986552,7.97983E-06
1900.02,90.0982,0.959873471,8.01537E-06
1901.022,90.0982,0.959881402,7.99509E-06
1902.018,90.0982,0.959889203,7.91109E-06
1903.02,90.0981,0.959897058,7.91918E-06
1904.022,90.0983,0.959904939,7.94416E-06
1905.018,90.098,0.959912747,7.91892E-06
1906.02,90.0982,0.959920519,7.83439E-06
1907.022,90.0981,0.959928313,7.85715E-06
1908.018,90.0979,0.959935979,7.77491E-06
1909.02,90.0981,0.959943712,7.79578E-06
1910.022,90.0977,0.959951458,7.80791E-06
1911.018,90.0981,0.959959113,7.76376E-06
1912.02,90.0978,0.95996674,7.6885E-06
1913.022,90.0977,0.95997438,7.70174E-06
1914.018,90.0983,0.959981948,7.67539E-06
1915.02,90.0982,0.959989551,7.6645E-06
1916.022,90.0981,0.959997139,7.64878E-06
1917.018,90.0983,0.96000462,7.58689E-06
1918.02,90.0983,0.960012129,7.57046E-06
1919.022,90.0981,0.960019609,7.54006E-06
1920.018,90.098,0.960027049,7.54541E-06
1921.02,90.0983,0.960034487,7.49858E-06
1922.022,90.0981,0.960041896,7.46806E-06
1923.018,90.0984,0.960049259,7.46806E-06
1924.02,90.0982,0.960056649,7.44921E-06
1925.022,90.0977,0.960064015,7.42561E-06
1926.018,90.0983,0.960071348,7.43689E-06
1927.02,90.0982,0.96007871,7.42195E-06
1928.022,90.0981,0.96008604,7.38856E-06
1929.018,90.0981,0.960093277,7.34024E-06
1930.02,90.0981,0.960100565,7.34695E-06
1931.022,90.0982,0.960107838,7.33163E-06
1932.018,90.0981,0.960115014,7.27684E-06
1933.02,90.098,0.960122184,7.22799E-06
1934.022,90.0979,0.960129388,7.26269E-06
1935.018,90.0981,0.96013653,7.24267E-06
1936.02,90.0982,0.960143673,7.20152E-06
1937.022,90.0982,0.960150791,7.17497E-06
1938.018,90.0982,0.960157861,7.17034E-06
1939.02,90.0981,0.960164969,7.16499E-06
1940.022,90.098,0.960172064,7.15325E-06
1941.018,90.0981,0.960179146,7.18162E-06
1942.02,90.098,0.960186226,7.13702E-06
1943.022,90.0984,0.960193279,7.11054E-06
1944.018,90.098,0.960200289,7.10891E-06
1945.02,90.0981,0.960207297,7.06495E-06
1946.022,90.0983,0.960214288,7.04754E-06
1947.018,90.0984,0.960221207,7.01656E-06
1948.02,90.0984,0.960228156,7.0058E-06
1949.022,90.0983,0.960235166,7.06651E-06
1950.018,90.0982,0.960242189,7.12195E-06
1951.02,90.0984,0.960249203,7.07101E-06
1952.022,90.0983,0.960256265,7.11882E-06
1953.018,90.0984,0.960263261,7.09521E-06
1954.02,90.0978,0.960270293,7.08875E-06
1955.022,90.0982,0.960277373,7.13747E-06
1956.018,90.0983,0.960284384,7.11041E-06
1957.02,90.0981,0.960291372,7.04428E-06
1958.022,90.0982,0.960298387,7.07167E-06
1959.018,90.0979,0.960305362,7.07362E-06
1960.02,90.0975,0.96031236,7.05451E-06
1961.022,90.0978,0.960319295,6.99138E-06
1962.018,90.0976,0.960326181,6.98401E-06
1963.02,90.0976,0.960333061,6.93523E-06
1964.022,90.0981,0.960339937,6.93138E-06
1965.018,90.0982,0.960346732,6.89088E-06
1966.02,90.0981,0.960353513,6.83629E-06
1967.022,90.0978,0.960360207,6.74851E-06
1968.018,90.098,0.960366802,6.68766E-06
1969.02,90.0979,0.960373459,6.71153E-06
1970.022,90.098,0.960380094,6.68864E-06
1971.018,90.098,0.960386568,6.56544E-06
1972.02,90.0981,0.960393074,6.55814E-06
1973.022,90.0977,0.960399551,6.52951E-06
1974.018,90.0979,0.96040596,6.49983E-06
1975.02,90.0978,0.96041236,6.4519E-06
1976.022,90.098,0.960418729,6.41988E-06
1977.018,90.0979,0.96042501,6.37038E-06
1978.02,90.0979,0.960431293,6.33372E-06
1979.022,90.0976,0.960437534,6.29133E-06
1980.018,90.0978,0.960443754,6.3079E-06
1981.02,90.0979,0.960449952,6.24874E-06
1982.022,90.0977,0.960456138,6.23544E-06
1983.018,90.0978,0.960462224,6.17296E-06
1984.02,90.098,0.960468341,6.16592E-06
1985.022,90.0981,0.96047441,6.11805E-06
1986.018,90.0978,0.960480436,6.11146E-06
1987.02,90.0978,0.960486489,6.10148E-06
1988.022,90.0979,0.960492503,6.06281E-06
1989.018,90.0976,0.960498477,6.05896E-06
1990.02,90.0975,0.96050452,6.09144E-06
1991.022,90.0974,0.960510515,6.04344E-06
1992.018,90.0975,0.960516508,6.07826E-06
1993.02,90.0977,0.960522488,6.02844E-06
1994.022,90.0977,0.960528443,6.00313E-06
1995.018,90.0981,0.960534346,5.98618E-06
1996.02,90.0977,0.960540235,5.93668E-06
1997.022,90.0977,0.960546138,5.9507E-06
1998.018,90.0978,0.960551938,5.88241E-06
1999.02,90.0977,0.960557751,5.85991E-06
2000.022,90.0978,0.960563583,5.87954E-06
2001.018,90.0984,0.960569356,5.85444E-06
2002.02,90.0979,0.960575088,5.77787E-06
2003.022,90.098,0.960580865,5.82385E-06
2004.018,90.0977,0.96058657,5.78543E-06
2005.02,90.0978,0.96059231,5.78641E-06
2006.022,90.098,0.960598007,5.7435E-06
2007.018,90.0981,0.960603715,5.78915E-06
2008.02,90.0982,0.960609371,5.70183E-06
2009.022,90.0981,0.96061501,5.68448E-06
2010.018,90.0981,0.960620595,5.66341E-06
2011.02,90.0979,0.96062617,5.62004E-06
2012.022,90.0982,0.960631714,5.58919E-06
2013.018,90.098,0.960637165,5.52782E-06
2014.02,90.0981,0.960642636,5.51517E-06
2015.022,90.0977,0.960648088,5.49619E-06
2016.018,90.098,0.960653514,5.50317E-06
2017.02,90.0983,0.960658913,5.44265E-06
2018.022,90.0976,0.960664259,5.38897E-06
2019.018,90.098,0.960669566,5.38252E-06
2020.02,90.098,0.960674888,5.36445E-06
2021.022,90.0981,0.960680169,5.32369E-06
2022.018,90.0983,0.960685452,5.35813E-06
2023.02,90.0978,0.960690777,5.36765E-06
2024.022,90.0981,0.960696108,5.37489E-06
2025.018,90.098,0.960701378,5.34456E-06
2026.02,90.0977,0.960706729,5.39413E-06
2027.022,90.098,0.960712076,5.38963E-06
2028.018,90.0976,0.960717459,5.45947E-06
2029.02,90.0978,0.960722861,5.4463E-06
2030.022,90.0979,0.960728257,5.43952E-06
2031.018,90.098,0.960733631,5.4493E-06
2032.02,90.0978,0.960738988,5.4011E-06
2033.022,90.0977,0.96074433,5.38467E-06
2034.018,90.0976,0.96074964,5.38578E-06
2035.02,90.098,0.960754951,5.35395E-06
2036.022,90.0977,0.96076022,5.31097E-06
2037.018,90.0976,0.960765434,5.28756E-06
2038.02,90.0979,0.960770629,5.23734E-06
2039.022,90.0979,0.960775776,5.18895E-06
2040.018,90.098,0.960780864,5.16019E-06
2041.02,90.098,0.960785966,5.14291E-06
2042.022,90.0978,0.96079103,5.10462E-06
2043.018,90.0981,0.960796017,5.0574E-06
2044.02,90.0978,0.960800929,4.95247E-06
2045.022,90.098,0.960805779,4.88862E-06
2046.018,90.0979,0.960810539,4.8279E-06
2047.02,90.0976,0.960815355,4.85432E-06
2048.022,90.0976,0.960820171,4.8549E-06
2049.018,90.0975,0.960824867,4.76249E-06
2050.02,90.0976,0.960829573,4.74501E-06
2051.022,90.0977,0.96083427,4.73477E-06
2052.018,90.098,0.960838937,4.73308E-06
2053.02,90.0975,0.960843596,4.69688E-06
2054.022,90.0973,0.960848263,4.70379E-06
2055.018,90.0978,0.960852851,4.6539E-06
2056.02,90.0981,0.960857419,4.60427E-06
2057.022,90.0976,0.960861939,4.55692E-06
2058.018,90.0977,0.960866445,4.56925E-06
2059.02,90.098,0.960870932,4.52353E-06
2060.022,90.0975,0.960875384,4.48759E-06
2061.018,90.0979,0.960879824,4.50305E-06
2062.02,90.0979,0.96088425,4.46249E-06
2063.022,90.0978,0.96088866,4.44553E-06
2064.018,90.098,0.960893074,4.4767E-06
2065.02,90.0975,0.960897538,4.49972E-06
2066.022,90.0975,0.960902047,4.54492E-06
2067.018,90.0976,0.96090649,4.50638E-06
2068.02,90.0976,0.960910936,4.48172E-06
2069.022,90.0974,0.960915338,4.43822E-06
2070.018,90.0977,0.960919755,4.47951E-06
2071.02,90.0977,0.960924168,4.44846E-06
2072.022,90.0978,0.960928597,4.46412E-06
2073.018,90.0978,0.960932979,4.44468E-06
2074.02,90.0979,0.960937386,4.44272E-06
2075.022,90.0975,0.96094181,4.45955E-06
2076.018,90.0976,0.960946202,4.45381E-06
2077.02,90.0978,0.960950554,4.38768E-06
2078.022,90.0978,0.960954908,4.38885E-06
2079.018,90.0981,0.960959211,4.36446E-06
2080.02,90.0977,0.96096356,4.38344E-06
2081.022,90.0978,0.960967885,4.36022E-06
2082.018,90.0978,0.96097216,4.33603E-06
2083.02,90.0979,0.960976475,4.34992E-06
2084.022,90.0976,0.960980747,4.30635E-06
2085.018,90.0976,0.96098499,4.30309E-06
2086.02,90.0982,0.960989254,4.29833E-06
2087.022,90.0978,0.960993411,4.19046E-06
2088.018,90.0975,0.960997582,4.23005E-06
2089.02,90.0977,0.961001718,4.16933E-06
2090.022,90.0979,0.961005797,4.11168E-06
2091.018,90.0978,0.961009818,4.07796E-06
2092.02,90.0978,0.961013845,4.05989E-06
2093.022,90.0978,0.961017827,4.01378E-06
2094.018,90.0977,0.961021794,4.02324E-06
2095.02,90.0977,0.961025768,4.00641E-06
2096.022,90.0978,0.961029741,4.00518E-06
2097.018,90.0976,0.961033587,3.90063E-06
2098.02,90.0977,0.961037409,3.85315E-06
2099.022,90.0977,0.9610412,3.82093E-06
2100.018,90.0978,0.96104497,3.82341E-06
2101.02,90.0978,0.961048717,3.77776E-06
2102.022,90.0976,0.961052457,3.77052E-06
2103.018,90.0973,0.96105619,3.78493E-06
2104.02,90.0975,0.961059907,3.74724E-06
2105.022,90.0977,0.96106357,3.69291E-06
2106.018,90.0979,0.961067139,3.61954E-06
2107.02,90.0974,0.961070751,3.64152E-06
2108.022,90.0977,0.961074349,3.62711E-06
2109.018,90.0981,0.961077891,3.59215E-06
2110.02,90.0979,0.961081434,3.57128E-06
2111.022,90.0975,0.961084977,3.57115E-06
2112.018,90.0975,0.961088406,3.47847E-06
2113.02,90.0976,0.961091881,3.50254E-06
2114.022,90.0976,0.961095319,3.46569E-06
2115.018,90.0974,0.961098703,3.43184E-06
2116.02,90.0978,0.961102129,3.45408E-06
2117.022,90.0979,0.961105527,3.42526E-06
2118.018,90.0977,0.961108873,3.39323E-06
2119.02,90.0974,0.961112228,3.38273E-06
2120.022,90.0973,0.961115594,3.39245E-06
2121.018,90.0975,0.961118882,3.33506E-06
2122.02,90.0975,0.961122142,3.28641E-06
2123.022,90.0978,0.961125384,3.26756E-06
2124.018,90.0975,0.961128563,3.22484E-06
2125.02,90.0976,0.961131788,3.25067E-06
2126.022,90.0974,0.961134935,3.17293E-06
2127.018,90.0979,0.961138033,3.14104E-06
2128.02,90.0978,0.961141046,3.03825E-06
2129.022,90.0978,0.961144047,3.02456E-06
2130.018,90.0979,0.96114701,3.00493E-06
2131.02,90.0976,0.961150015,3.02951E-06
2132.022,90.0972,0.961152973,2.98184E-06
2133.018,90.0973,0.961155912,2.9804E-06
2134.02,90.097,0.961158868,2.97995E-06
2135.022,90.0972,0.961161856,3.01249E-06
2136.018,90.0972,0.961164739,2.92334E-06
2137.02,90.0975,0.961167618,2.90221E-06
2138.022,90.0974,0.961170468,2.87364E-06
2139.018,90.0975,0.961173219,2.79016E-06
2140.02,90.0975,0.961175971,2.77418E-06
2141.022,90.0979,0.961178747,2.79812E-06
2142.018,90.0981,0.961181447,2.73831E-06
2143.02,90.0975,0.961184139,2.71327E-06
2144.022,90.0973,0.961186941,2.82558E-06
2145.018,90.0975,0.961189686,2.78299E-06
2146.02,90.0975,0.961192378,2.71386E-06
2147.022,90.0977,0.96119512,2.76466E-06
2148.018,90.0978,0.961197792,2.71014E-06
2149.02,90.0975,0.961200466,2.69501E-06
2150.022,90.0979,0.961203163,2.71875E-06
2151.018,90.0974,0.961205803,2.6772E-06
2152.02,90.0975,0.961208482,2.70088E-06
2153.022,90.0978,0.961211104,2.64323E-06
2154.018,90.0975,0.96121372,2.65301E-06
2155.02,90.0978,0.961216339,2.64023E-06
2156.022,90.0973,0.96121889,2.57201E-06
2157.018,90.0972,0.961221436,2.58205E-06
2158.02,90.0974,0.961223968,2.55231E-06
2159.022,90.0976,0.961226455,2.50705E-06
2160.018,90.0975,0.96122896,2.54064E-06
2161.02,90.0976,0.961231429,2.48879E-06
2162.022,90.098,0.96123389,2.48051E-06
2163.018,90.098,0.961236293,2.43727E-06
2164.02,90.0979,0.961238691,2.41764E-06
2165.022,90.0974,0.961241124,2.45292E-06
2166.018,90.0977,0.961243509,2.41803E-06
2167.02,90.0977,0.961245856,2.36611E-06
2168.022,90.0976,0.961248214,2.37701E-06
2169.018,90.0979,0.961250609,2.42866E-06
2170.02,90.0976,0.961253031,2.44183E-06
2171.022,90.0979,0.961255476,2.46511E-06
2172.018,90.0974,0.961257879,2.43694E-06
2173.02,90.0979,0.961260301,2.44157E-06
2174.022,90.0977,0.96126273,2.44816E-06
2175.018,90.0976,0.961265149,2.4537E-06
2176.02,90.0978,0.961267558,2.42833E-06
2177.022,90.0973,0.961269992,2.45429E-06
2178.018,90.0975,0.961272474,2.51631E-06
2179.02,90.0975,0.961274954,2.50014E-06
2180.022,90.0978,0.96127738,2.44607E-06
2181.018,90.0978,0.961279827,2.48194E-06
2182.02,90.0978,0.961282287,2.47966E-06
2183.022,90.0981,0.961284721,2.45344E-06
2184.018,90.0977,0.961287177,2.49048E-06
2185.02,90.0978,0.961289668,2.51122E-06
2186.022,90.0978,0.961292107,2.4584E-06
2187.018,90.0976,0.961294526,2.45364E-06
2188.02,90.0976,0.961296973,2.46648E-06
2189.022,90.0977,0.961299387,2.4344E-06
2190.018,90.098,0.96130175,2.39559E-06
2191.02,90.0979,0.961304084,2.35294E-06
2192.022,90.0979,0.961306383,2.31753E-06
2193.018,90.0981,0.961308622,2.27122E-06
2194.02,90.098,0.961310884,2.2797E-06
2195.022,90.0979,0.961313171,2.30631E-06
2196.018,90.0978,0.961315399,2.25961E-06
2197.02,90.0976,0.961317624,2.24253E-06
2198.022,90.0981,0.961319775,2.1685E-06
2199.018,90.0976,0.96132196,2.21618E-06
2200.02,90.0979,0.961324187,2.24513E-06
2201.022,90.0975,0.961326389,2.21898E-06
2202.018,90.0977,0.961328577,2.21918E-06
2203.02,90.0976,0.96133076,2.20033E-06
2204.022,90.0976,0.961332978,2.23659E-06
2205.018,90.0978,0.961335203,2.2559E-06
2206.02,90.0975,0.961337458,2.27396E-06
2207.022,90.0974,0.961339722,2.28198E-06
2208.018,90.0976,0.961341969,2.27853E-06
2209.02,90.0981,0.961344154,2.203E-06
2210.022,90.098,0.961346333,2.197E-06
2211.018,90.0979,0.961348519,2.21618E-06
2212.02,90.0973,0.961350722,2.22074E-06
2213.022,90.0976,0.961352969,2.26561E-06
2214.018,90.0976,0.961355176,2.23822E-06
2215.02,90.0977,0.961357454,2.2962E-06
2216.022,90.0978,0.961359734,2.29835E-06
2217.018,90.0977,0.961361977,2.27526E-06
2218.02,90.0977,0.961364258,2.29953E-06
2219.022,90.0979,0.961366565,2.32529E-06
2220.018,90.0976,0.961368873,2.34087E-06
2221.02,90.0974,0.961371168,2.31368E-06
2222.022,90.0973,0.961373493,2.34309E-06
2223.018,90.0975,0.961375779,2.31903E-06
2224.02,90.0973,0.961378042,2.28061E-06
2225.022,90.0971,0.961380331,2.30794E-06
2226.018,90.0973,0.961382558,2.25883E-06
2227.02,90.0975,0.961384784,2.24344E-06
2228.022,90.0971,0.961386915,2.14829E-06
2229.018,90.0972,0.961389062,2.17744E-06
2230.02,90.0971,0.961391191,2.14652E-06
2231.022,90.0973,0.961393309,2.1355E-06
2232.018,90.0977,0.961395416,2.13681E-06
2233.02,90.0977,0.961397468,2.06807E-06
2234.022,90.0974,0.96139951,2.05868E-06
2235.018,90.0973,0.961401565,2.08365E-06
2236.02,90.0972,0.961403598,2.04974E-06
2237.022,90.0973,0.961405631,2.04935E-06
2238.018,90.0976,0.961407641,2.0382E-06
2239.02,90.0974,0.961409638,2.01309E-06
2240.022,90.0976,0.96141164,2.01876E-06
2241.018,90.0973,0.961413598,1.98563E-06
2242.02,90.0976,0.961415573,1.99046E-06
2243.022,90.0971,0.961417523,1.96613E-06
2244.018,90.0976,0.961419454,1.9587E-06
2245.02,90.0976,0.961421375,1.93652E-06
2246.022,90.097,0.961423284,1.92387E-06
2247.018,90.0976,0.961425183,1.92648E-06
2248.02,90.0978,0.96142709,1.92178E-06
2249.022,90.0974,0.961428994,1.92002E-06
2250.018,90.0974,0.961430925,1.95811E-06
2251.02,90.0974,0.961432838,1.9283E-06
2252.022,90.0974,0.961434762,1.93939E-06
2253.018,90.0971,0.961436653,1.9182E-06
2254.02,90.0977,0.961438499,1.8608E-06
2255.022,90.0974,0.961440264,1.77915E-06
2256.018,90.0973,0.96144202,1.78091E-06
2257.02,90.0976,0.961443812,1.80661E-06
2258.022,90.0972,0.961445579,1.7813E-06
2259.018,90.0973,0.961447362,1.80804E-06
2260.02,90.0976,0.961449125,1.77693E-06
2261.022,90.0975,0.961450877,1.76611E-06
2262.018,90.0974,0.961452607,1.75482E-06
2263.02,90.097,0.961454249,1.65556E-06
2264.022,90.0974,0.961455931,1.69508E-06
2265.018,90.0974,0.961457491,1.58271E-06
2266.02,90.0974,0.961459039,1.56047E-06
2267.022,90.0974,0.961460605,1.57808E-06
2268.018,90.0976,0.961462121,1.53784E-06
2269.02,90.0972,0.961463575,1.46578E-06
2270.022,90.0972,0.961465062,1.49858E-06
2271.018,90.0975,0.961466511,1.47028E-06
2272.02,90.0972,0.961467903,1.40336E-06
2273.022,90.0973,0.961469295,1.40245E-06
2274.018,90.0972,0.961470649,1.37336E-06
2275.02,90.0974,0.961471944,1.3058E-06
2276.022,90.0975,0.961473237,1.30306E-06
2277.018,90.0977,0.961474563,1.34499E-06
2278.02,90.0976,0.961475914,1.36169E-06
2279.022,90.0973,0.961477223,1.31956E-06
2280.018,90.0973,0.9614785,1.29497E-06
2281.02,90.0972,0.961479826,1.33671E-06
2282.022,90.0974,0.961481166,1.35138E-06
2283.018,90.0972,0.961482485,1.33756E-06
2284.02,90.0973,0.961483843,1.3688E-06
2285.022,90.0973,0.96148522,1.38791E-06
2286.018,90.0974,0.961486526,1.32523E-06
2287.02,90.0974,0.961487867,1.35184E-06
2288.022,90.0977,0.961489206,1.34975E-06
2289.018,90.0975,0.961490478,1.28923E-06
2290.02,90.0973,0.961491754,1.28714E-06
2291.022,90.0976,0.961493055,1.31095E-06
2292.018,90.0975,0.961494324,1.28767E-06
2293.02,90.0976,0.961495599,1.28486E-06
2294.022,90.0978,0.961496841,1.2518E-06
2295.018,90.0978,0.961498089,1.26595E-06
2296.02,90.0975,0.961499379,1.30045E-06
2297.022,90.0973,0.961500704,1.33593E-06
2298.018,90.0973,0.961501984,1.29817E-06
2299.02,90.0973,0.961503222,1.24814E-06
2300.022,90.0972,0.96150442,1.20758E-06
2301.018,90.0974,0.961505638,1.23451E-06
2302.02,90.0973,0.961506822,1.19362E-06
2303.022,90.0972,0.961508016,1.20347E-06
2304.018,90.0975,0.961509178,1.17901E-06
2305.02,90.0972,0.961510287,1.11745E-06
2306.022,90.0975,0.961511372,1.09377E-06
2307.018,90.0973,0.961512457,1.10082E-06
2308.02,90.0974,0.96151347,1.02086E-06
2309.022,90.0975,0.961514459,9.97576E-07
2310.018,90.0975,0.961515419,9.73315E-07
2311.02,90.0976,0.961516323,9.11423E-07
2312.022,90.0979,0.961517217,9.0138E-07
2313.018,90.0975,0.96151814,9.35684E-07
2314.02,90.0977,0.961519013,8.8051E-07
2315.022,90.0974,0.96151987,8.63684E-07
2316.018,90.0977,0.961520694,8.3577E-07
2317.02,90.0976,0.961521524,8.36814E-07
2318.022,90.0975,0.961522312,7.93705E-07
2319.018,90.0974,0.961523043,7.4153E-07
2320.02,90.0972,0.961523792,7.55422E-07
2321.022,90.0977,0.961524544,7.57835E-07
2322.018,90.0976,0.961525266,7.32073E-07
2323.02,90.0976,0.961525925,6.64116E-07
2324.022,90.0974,0.961526569,6.49703E-07
2325.018,90.0977,0.961527161,5.99942E-07
2326.02,90.0975,0.961527763,6.06855E-07
2327.022,90.0976,0.961528323,5.65376E-07
2328.018,90.0978,0.961528889,5.73072E-07
2329.02,90.0971,0.961529392,5.07984E-07
2330.022,90.0974,0.961529912,5.23897E-07
2331.018,90.0972,0.961530397,4.91419E-07
2332.02,90.0973,0.96153086,4.66831E-07
2333.022,90.097,0.961531305,4.48309E-07
2334.018,90.0974,0.961531685,3.85896E-07
2335.02,90.0969,0.961532078,3.95678E-07
2336.022,90.0975,0.961532454,3.79048E-07
2337.018,90.0974,0.961532775,3.25699E-07
2338.02,90.0973,0.961533071,2.9909E-07
2339.022,90.0973,0.961533332,2.62568E-07
2340.018,90.0978,0.961533565,2.36285E-07
2341.02,90.0971,0.961533728,1.64611E-07
2342.022,90.0973,0.961533906,1.78828E-07
2343.018,90.097,0.961534049,1.45306E-07
2344.02,90.0973,0.961534163,1.1511E-07
2345.022,90.0978,0.96153425,8.80445E-08
2346.018,90.0974,0.961534311,6.19572E-08
2347.02,90.0975,0.961534413,1.02262E-07
2348.022,90.0973,0.961534484,7.21313E-08
2349.018,90.0976,0.96153457,8.66749E-08
2350.02,90.0971,0.961534651,8.1327E-08
2351.022,90.0973,0.961534708,5.8305E-08
2352.018,90.0972,0.961534692,-1.70871E-08
2353.02,90.0977,0.9615347,8.86967E-09
2354.022,90.0975,0.961534669,-3.16308E-08
2355.018,90.0973,0.961534683,1.47393E-08
2356.02,90.0974,0.961534741,5.79789E-08
2357.022,90.0976,0.961534789,4.83919E-08
2358.018,90.0977,0.961534821,3.26743E-08
2359.02,90.0976,0.961534849,2.76525E-08
2360.022,90.0972,0.961534902,5.38702E-08
2361.018,90.0977,0.961534967,6.62616E-08
2362.02,90.0974,0.961535024,5.70659E-08
2363.022,90.0972,0.961535106,8.29575E-08
2364.018,90.0974,0.96153521,1.04871E-07
2365.02,90.0977,0.961535206,-3.32612E-09
2366.022,90.0974,0.961535191,-1.53263E-08
2367.018,90.0973,0.961535234,4.29787E-08
2368.02,90.0975,0.961535245,1.10871E-08
2369.022,90.0972,0.961535266,2.15872E-08
2370.018,90.0976,0.961535298,3.28047E-08
2371.02,90.0978,0.961535286,-1.25871E-08
2372.022,90.0976,0.961535267,-1.89785E-08
